question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key	
Q437	접근성색대비(Color Contrast)		Frontend - HTML/CSS	11	OX	MEDIUM	텍스트와 배경의 대비가 낮으면 시력이 약한 사용자에게 가독성이 떨어져 접근성 문제가 될 수 있다.	색 대비는 접근성의 대표 기준 중 하나로, 낮으면 읽기가 어렵고 피로가 커집니다. 면접에서는 다크모드나 디자인 토큰 설계에서 대비를 어떻게 보장하는지 물을 수 있습니다. 실무에서는 디자이너와 협업해 대비 기준을 체크하고, 상태 색상까지 포함해 테마 전반을 검증합니다. 단순히 예쁘게 보이는 것보다 읽히는 것이 우선이며, 대비는 법적 요구가 될 수 있는 영역이기도 합니다. 따라서 도구로 측정하고 기준을 문서화하는 것이 좋습니다.		O	TRUE	X	FALSE					frontend	htmlcss	a11y		
Q438	CSS우선순위(important)		Frontend - HTML/CSS	11	OX	MEDIUM	important는 특정성이 낮아도 다른 일반 규칙을 이길 수 있어 남발하면 유지보수가 어려워질 수 있다.	important는 우선순위 계층을 강제로 끌어올려 적용되게 합니다. 문제는 이후에 덮어쓰기가 더 어려워져 important 싸움이 되기 쉽다는 점입니다. 면접에서는 important를 언제 쓰는지와 왜 지양하는지 질문이 자주 나옵니다. 실무에서는 유틸리티 클래스, 서드파티 스타일 오버라이드 같은 제한된 경우에만 쓰고, 구조적 해결이 가능한지 먼저 봅니다. 스타일 충돌은 단기 해결보다 장기 유지보수를 기준으로 판단해야 합니다.		O	TRUE	X	FALSE					frontend	htmlcss	css		
Q439	정적자원캐시(Cache Busting)		Frontend - HTML/CSS	11	OX	MEDIUM	파일명에 해시를 붙이는 전략은 캐시를 오래 유지하면서도 배포 시 최신 파일을 받게 하는 데 도움이 된다.	해시 기반 파일명은 콘텐츠가 바뀌면 URL이 바뀌므로 캐시가 자연스럽게 무효화됩니다. 그래서 장기 캐시를 적용해도 사용자에게 최신 파일이 전달됩니다. 면접에서는 배포 후 CSS가 안 바뀌는 문제를 어떻게 해결하는지 질문에서 자주 나옵니다. 실무에서는 빌드 파이프라인이 자동으로 해시를 붙이고 HTML이 새 파일명을 참조하도록 구성합니다. 캐시 전략은 성능과 배포 안정성의 균형이므로, 이 패턴을 알고 있으면 실무 감각을 보여줄 수 있습니다.		O	TRUE	X	FALSE					frontend	htmlcss	engineering		
Q440	폼접근성오류메시지(Error Message A11y)		Frontend - HTML/CSS	11	OX	MEDIUM	폼 에러 메시지는 시각적으로만 표시해도 충분하며, 스크린 리더 사용자에게 알릴 필요는 없다.	시각적 메시지만으로는 보조기술 사용자가 에러를 인지하지 못할 수 있습니다. 따라서 aria-describedby 연결이나 라이브 리전 등으로 에러 정보를 전달하는 설계가 필요합니다. 면접에서는 폼 검증 UX와 접근성을 함께 고려할 수 있는지 확인하려고 이런 질문이 나옵니다. 실무에서는 에러가 난 필드로 포커스를 이동시키고, 메시지를 명확히 읽히게 하며, 색상만으로 에러를 구분하지 않는 원칙을 적용합니다. 폼은 서비스 핵심 기능인 경우가 많아 접근성 품질이 곧 제품 품질입니다.		O	FALSE	X	TRUE					frontend	htmlcss	a11y		
Q441	이미지우선순위(LCP)		Frontend - HTML/CSS	11	OX	MEDIUM	히어로 섹션의 가장 큰 이미지가 LCP 후보라면 lazy 로딩을 피하는 편이 유리한 경우가 많다.	LCP는 사용자에게 가장 크게 보이는 핵심 콘텐츠가 언제 그려지는지에 영향을 받습니다. 그 이미지에 lazy를 걸면 로딩이 지연되어 체감 속도와 점수가 나빠질 수 있습니다. 면접에서는 LCP 최적화에서 어떤 리소스를 먼저 가져와야 하는지 판단을 물을 수 있습니다. 실무에서는 above the fold 핵심 이미지에는 eager 또는 우선순위 힌트를 주고, 나머지는 lazy로 분리합니다. 성능 최적화는 무조건 적용이 아니라 사용자 시야 기준으로 우선순위를 설계하는 것이 핵심입니다.		O	TRUE	X	FALSE					frontend	htmlcss	performance		
Q442	리플로우(Reflow)		Frontend - HTML/CSS	11	OX	MEDIUM	width height 같은 레이아웃 속성을 자주 변경하면 리플로우가 발생해 성능이 떨어질 수 있다.	리플로우는 요소의 크기 위치가 다시 계산되는 과정이라 비용이 큽니다. 애니메이션에서 top left width를 계속 바꾸면 프레임 드랍이 생길 수 있습니다. 면접에서는 어떤 CSS 속성이 성능에 불리한지 사례로 물을 수 있습니다. 실무에서는 transform opacity처럼 레이아웃에 덜 영향을 주는 속성을 활용해 부드러운 애니메이션을 만듭니다. 중요한 것은 추측이 아니라 DevTools 성능 측정으로 병목을 확인하는 습관입니다.		O	TRUE	X	FALSE					frontend	htmlcss	performance		
Q443	리페인트(Repaint)		Frontend - HTML/CSS	11	OX	MEDIUM	color background-color 변경은 레이아웃 계산 없이도 페인트 비용을 유발할 수 있다.	페인트는 픽셀을 다시 그리는 단계라 색상 변경만으로도 비용이 발생할 수 있습니다. 레이아웃은 바뀌지 않아도 화면이 다시 칠해지므로 성능에 영향을 줄 수 있습니다. 면접에서는 렌더링 파이프라인을 이해하는지 확인하려고 repaint reflow 차이를 묻습니다. 실무에서는 잦은 hover 효과나 대규모 색상 애니메이션이 있는 페이지에서 페인트 비용이 커질 수 있어 주의합니다. 특히 그림자 블러 같은 효과는 페인트 비용이 커서 제한적으로 쓰는 것이 좋습니다.		O	TRUE	X	FALSE					frontend	htmlcss	performance		
Q444	컴포지팅(Compositing)		Frontend - HTML/CSS	11	OX	MEDIUM	transform opacity 애니메이션은 합성 단계에서 처리되는 경우가 많아 상대적으로 부드럽게 동작할 수 있다.	합성 단계는 이미 그려진 레이어를 조합하는 작업이라 레이아웃과 페인트보다 비용이 낮은 경우가 많습니다. 그래서 transform opacity는 애니메이션에 자주 권장됩니다. 면접에서는 GPU 가속과 관련해 어떤 속성이 유리한지 물을 수 있습니다. 실무에서는 will-change로 레이어를 미리 올리기도 하지만, 남발하면 메모리 비용이 증가하므로 꼭 필요한 경우에만 씁니다. 성능 최적화는 속성 선택과 레이어 관리의 균형을 잡는 문제입니다.		O	TRUE	X	FALSE					frontend	htmlcss	performance		
Q445	브라우저기본스타일(UA Stylesheet)		Frontend - HTML/CSS	11	OX	MEDIUM	브라우저는 기본 스타일시트를 가지고 있어 같은 HTML이라도 기본 margin 같은 값이 적용될 수 있다.	UA 스타일은 h1 p ul 같은 요소에 기본 margin padding을 주어 문서가 읽기 좋게 보이게 합니다. 하지만 앱 UI에서는 이 기본값이 레이아웃 버그처럼 보일 수 있습니다. 면접에서는 reset normalize의 차이를 물으며 기본 스타일을 이해하는지 확인할 수 있습니다. 실무에서는 프로젝트 초기에 CSS 리셋 전략을 정해 불필요한 기본값 차이를 줄입니다. 기본값을 모르고 디버깅하면 원인을 못 찾는 경우가 많아, UA 스타일 존재를 꼭 기억해야 합니다.		O	TRUE	X	FALSE					frontend	htmlcss	css		
Q446	리셋CSS(Reset CSS)		Frontend - HTML/CSS	11	OX	MEDIUM	reset CSS는 브라우저 기본 스타일을 완전히 통일시키기 위해 일부 요소 스타일을 0으로 만드는 접근을 포함할 수 있다.	reset은 기본 margin padding을 제거해 출발점을 같게 만드는 목적이 있습니다. 다만 완전한 0으로 만들면 기본 접근성이 떨어지거나, 리스트와 폼이 지나치게 밋밋해질 수 있습니다. 면접에서는 normalize와 reset의 차이와 선택 기준을 물을 수 있습니다. 실무에서는 디자인 시스템이 있으면 reset이 유리하지만, 문서형 사이트는 normalize가 더 자연스러울 수 있습니다. 핵심은 어떤 전략을 썼는지보다 왜 그 전략을 선택했는지 설명할 수 있는 것입니다.		O	TRUE	X	FALSE					frontend	htmlcss	engineering		
Q447	Normalize CSS		Frontend - HTML/CSS	11	OX	MEDIUM	normalize는 기본 스타일을 모두 제거하기보다 브라우저 간 차이를 줄이도록 보정하는 접근에 가깝다.	normalize는 기본 스타일을 살리면서도 브라우저별 차이를 줄이는 방향입니다. 그래서 reset보다 기본 문서 가독성을 유지하는 편입니다. 면접에서는 두 방식의 장단점을 비교해보라는 질문이 나올 수 있습니다. 실무에서는 제품 성격에 따라 선택하며, 라이브러리나 프레임워크가 이미 기본 보정을 포함하는지도 확인해야 합니다. 시작점이 달라지면 전체 스타일 구조가 바뀌므로 초기에 팀 합의가 중요합니다.		O	TRUE	X	FALSE					frontend	htmlcss	engineering		
Q448	글자줄바꿈(Word Break)		Frontend - HTML/CSS	11	OX	MEDIUM	word-break break-all은 단어 중간도 강제로 끊을 수 있어 긴 영문 문자열을 처리할 때 레이아웃을 보호할 수 있다.	긴 URL이나 해시 같은 문자열이 컨테이너를 밀어 레이아웃을 깨는 경우가 많습니다. break-all은 단어 중간도 끊어 이런 문제를 줄일 수 있지만, 가독성이 떨어질 수 있습니다. 면접에서는 말줄임 줄바꿈 정책을 어떻게 잡는지 질문이 나올 수 있습니다. 실무에서는 break-word나 overflow-wrap과 함께 선택하며, 콘텐츠 특성에 따라 다르게 적용합니다. 레이아웃 안정성과 가독성 사이의 균형을 설명할 수 있으면 좋은 답변입니다.		O	TRUE	X	FALSE					frontend	htmlcss	css		
Q449	말줄임(Ellipsis)		Frontend - HTML/CSS	11	OX	MEDIUM	한 줄 말줄임은 보통 overflow hidden white-space nowrap text-overflow ellipsis 조합으로 구현한다.	말줄임은 UI에서 매우 흔하지만 조건을 빠뜨리면 동작하지 않는 대표 케이스입니다. overflow가 숨김이어야 하고 줄바꿈을 막아야 ellipsis가 보입니다. 면접에서는 말줄임이 왜 안 되냐는 질문으로 기본 이해를 확인할 수 있습니다. 실무에서는 다국어에서 글자 길이가 달라 말줄임이 잦으므로, tooltip이나 전체 보기 UX까지 함께 설계합니다. 단순 스타일이 아니라 콘텐츠 전략과도 연결된다는 점이 포인트입니다.		O	TRUE	X	FALSE					frontend	htmlcss	css		
Q450	멀티라인클램프(Line Clamp)		Frontend - HTML/CSS	11	OX	MEDIUM	여러 줄 말줄임은 한 줄 말줄임과 동일한 속성만으로 항상 구현된다.	멀티라인 말줄임은 한 줄과 다르게 추가 속성이나 브라우저별 지원을 고려해야 합니다. line-clamp 계열을 쓰거나 다른 레이아웃 트릭이 필요할 수 있습니다. 면접에서는 멀티라인 말줄임 경험이 있는지와 폴백을 어떻게 할지 묻는 경우가 있습니다. 실무에서는 지원 범위를 확인하고, 미지원 환경에서는 최대 높이 고정과 overflow 처리 같은 대안을 둡니다. 모든 브라우저에서 동일하게 만들기 어렵다는 점을 인정하고, 제품 요구에 맞춰 우선순위를 정하는 것이 중요합니다.		O	FALSE	X	TRUE					frontend	htmlcss	css		
Q451	스크린리더전용텍스트(SR Only)		Frontend - HTML/CSS	11	OX	MEDIUM	화면에서 숨기되 스크린 리더에는 읽히게 하려면 display none을 쓰는 것이 일반적으로 적절하다.	display none은 보통 접근성 트리에서도 숨겨 스크린 리더가 읽지 못하는 경우가 많습니다. 그래서 SR 전용 텍스트는 clip이나 off-screen 기법 같은 별도 패턴을 사용합니다. 면접에서는 시각적 숨김과 접근성 숨김 차이를 아는지 확인하려고 이런 질문이 나올 수 있습니다. 실무에서는 아이콘 버튼의 라벨 제공, 시각적 중복 텍스트 제거 등에 SR only 패턴을 자주 씁니다. 접근성을 유지하면서 UI를 깔끔하게 만드는 핵심 기술이므로 팀 공용 유틸 클래스로 제공하는 경우가 많습니다.		O	FALSE	X	TRUE					frontend	htmlcss	a11y		
Q452	ARIA라이브리전(Live Region)		Frontend - HTML/CSS	11	OX	MEDIUM	aria-live를 사용하면 동적으로 바뀌는 상태 메시지를 스크린 리더가 자동으로 읽어줄 수 있다.	라이브 리전은 화면 갱신이 있을 때 보조기술에게 변경을 알리는 용도입니다. 예를 들어 폼 에러 메시지, 저장 완료 토스트 같은 상황에서 유용합니다. 면접에서는 접근성에서 동적 콘텐츠를 어떻게 처리하는지 질문이 나올 수 있습니다. 실무에서는 너무 자주 읽히면 방해가 되므로 polite assertive 수준을 적절히 선택해야 합니다. 접근성은 기능 제공뿐 아니라 사용자에게 부담이 되지 않게 설계하는 것이 중요합니다.		O	TRUE	X	FALSE					frontend	htmlcss	a11y		
Q453	테이블접근성(Table A11y)		Frontend - HTML/CSS	11	OX	MEDIUM	표 형태 데이터는 table을 쓰고 th scope를 지정하면 읽기 흐름이 좋아져 접근성에 도움이 될 수 있다.	테이블은 표 데이터 표현에 적합한 시맨틱 구조입니다. th와 scope를 지정하면 헤더 셀과 데이터 셀의 관계를 보조기술이 더 잘 이해합니다. 면접에서는 테이블을 div로 만들면 안 되는지와 언제 table이 맞는지 질문이 나올 수 있습니다. 실무에서는 반응형 테이블 UI를 만들 때 구조를 유지하면서 스크롤이나 카드 변환을 설계합니다. 시맨틱을 지키면 접근성뿐 아니라 데이터 의미도 명확해져 유지보수에 도움이 됩니다.		O	TRUE	X	FALSE					frontend	htmlcss	a11y		
Q454	뷰포트메타(Viewport Meta)		Frontend - HTML/CSS	11	OX	MEDIUM	viewport meta가 없으면 모바일에서 페이지가 데스크톱 폭 기준으로 축소 렌더링될 수 있다.	모바일 브라우저는 뷰포트 메타 설정에 따라 초기 스케일과 레이아웃 폭을 결정합니다. 설정이 없으면 데스크톱 페이지처럼 축소된 화면이 나와 글자가 너무 작아질 수 있습니다. 면접에서는 반응형 페이지 필수 요소로 viewport를 언급할 수 있습니다. 실무에서는 기본 설정을 넣고, 확대 가능 여부 같은 접근성도 함께 고려합니다. 작은 메타 태그지만 모바일 UX 전체를 좌우할 수 있어 초기 템플릿에 항상 포함하는 것이 좋습니다.		O	TRUE	X	FALSE					frontend	htmlcss	responsive		
Q455	이미지고정크기속성(width height)		Frontend - HTML/CSS	11	OX	MEDIUM	img에 width height 속성을 지정하면 브라우저가 레이아웃 공간을 미리 잡아 CLS를 줄이는 데 도움이 될 수 있다.	이미지가 로드되기 전에는 크기를 몰라 레이아웃이 흔들릴 수 있습니다. width height를 지정하면 브라우저가 공간을 예약해 CLS를 줄일 수 있습니다. 면접에서는 성능 지표 개선에서 왜 크기 지정이 중요한지 질문이 나옵니다. 실무에서는 반응형에서도 속성 지정이 의미가 있고, CSS로 크기를 조정해도 비율 계산에 도움을 줄 수 있습니다. 성능 최적화는 큰 기술보다 이런 기본 원칙을 꾸준히 적용하는 것이 더 효과적일 때가 많습니다.		O	TRUE	X	FALSE					frontend	htmlcss	performance		
